id,chapter_title,paragraph,quote,source_url,created_at,title,content
819,CHAPTER I,"There is an old and uncorroborated report that he
who had always been so punctilious in the discharge
of his liabilities left Paris without paying his rent. It
appears to have arisen from the action that he afterwards
brought against the magistrate Chesnon and
de Launay, the governor of the Bastille, to recover
property valued at 100,000 livres which he declared
had been stolen from his house during his imprisonment
and for which he sought to hold them responsible.
His failure to substantiate the charge gave it the
appearance of having been trumped up. Whether it
had any basis in fact it is impossible to say, but
there can be no doubt from the manner in which the
police turned his house upside down at the time he
and his wife were arrested, as well as from the
carelessness with which the official seals were affixed,
that many valuable articles might easily have been[Pg 252]spirited away in the confusion by unscrupulous servants
and even by the police themselves.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
820,CHAPTER I,"If Cagliostro, however, failed to pay his rent the
proprietor of the house certainly took the matter very
lightly. “His house,” says Lenôtre, “remained
closed till the Revolution. In 1805 the doors were
opened for the first time in eighteen years when the
owner sold the Grand Cophta’s furniture by auction.”
Surely a very long time to wait to indemnify oneself
for unpaid rent?",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
821,CHAPTER I,"A curious interest attaches to this house, which is
still standing, though long since shorn of its splendour
in the days when the Cardinal and the aristocracy of
the oldrégimecame to assist at Cagliostro’s magic
séances. Yet in the meantime it has not been
without a history. In 1855 the doors of the gateway
were removed during some process of repair and
replaced by doors which had formerly done service
at the Temple where the Royal Family were
incarcerated after the fall of the monarchy. They
may be still seen with their heavy bolts and huge
locks.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
822,CHAPTER I,"What a fatality—the doors of Marie Antoinette’s
prison closing Cagliostro’s house! History has her
irony as well as her romance.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
823,CHAPTER I,CAGLIOSTRO RETURNS TO LONDON,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
824,CHAPTER I,I,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
825,CHAPTER I,"Ifever a man had cause to be embittered and to
nurse a grievance it was Cagliostro. He had been
cast suddenly headlong, through no fault of his own,
from the pinnacle of good fortune into the Bastille;
accused of another’s crime; arrested with the utmost
brutality and treated with outrageous severity; kept
in uncertainty of the fate of his wife, who for six
months, unknown to him, was confined within fifteen
feet of him; he had been an object of ridicule and
mockery within, of calumny and detraction without his
prison, of which the name alone was sufficient to
reduce him to despair; then—crowning injustice—after
being acquitted on every count in a manner that
could leave no doubt of his innocence, he had been
arbitrarily banished within twenty-four hours of the
recovery of his liberty.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
827,CHAPTER I,"Had Cagliostro been silent in the present instance
with the protecting arm of the sea between him and a
corrupt and blundering despotism he would have been
utterly undeserving of pity. In “getting even,”
however, to his credit be it said, he did not adopt the[Pg 254]methods of theRohanists, as all the enemies of the
Government were called, and launch, like Calonne,
Madame de Lamotte and so many others, libel after
libel at the honour of the defenceless and unpopular
Queen—the low and contemptible revenge of low and
contemptible natures. On the contrary, he held the
Baron de Breteuil, as the head of the Government,
directly responsible for his sufferings and attacked him
once and once only, in his famousLetter to the French
People.[36]",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
828,CHAPTER I,"This letter, written the day after his arrival in
England, to a friend in Paris, was immediately
published in pamphlet form, and even translated into
several languages. Scattered broadcast over Paris
and all France it created an immense sensation.
Directed against Breteuil, whose unpopularity, already
great, it increased, it assailed more or less openly the
monarchical principle itself. Of all the pamphlets
which from the Necklace Affair to the fall of the
Bastille attacked the royal authority none are so
dignified or so eloquent. The longing for freedom,
which was latent in the bosom of every man and
which the philosophers and the secret societies had
been doing their best to fan into a flame, was revealed
in every line. It was not unreasonably regarded as
the confession of faith of an Illuminé. The Inquisition-biographer
declares that it was conceived in a spirit so
calculated to excite a revolt that “it was with difficulty
a printer could be found in England to print it.”[Pg 255]Cagliostro himself admits that it was written with “a
freedom rather republican.”[37]",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
829,CHAPTER I,"This letter gave great offence to the French
Government and particularly to the Baron de Breteuil
who dominated it, and whose conduct in the Necklace
Affair sufficiently proves his unfitness for the post he
filled. Under ordinary circumstances he would no
doubt have ignored the attack upon himself. His
pride, the pride of an aristocrat—he was the personification
of reaction—would have scorned to notice the
insult of one so far beneath him as Cagliostro. But
the prestige of the Government and the majesty of the
throne damaged by the unspeakable calumnies of the
Necklace Affair had to be considered. Might not the
sensation caused by the inflammatoryLetter to the
French Peopleencourage the author to follow it up by
other and still more seditious pamphlets? There was
but one way to prevent this contingency—to kidnap him.
For not only would it be impossible to persuade the
English Government to give him up, but futile to attempt
to purchase silence from one who had a grievance and
made it his boast that he never took payment for the
favours he conferred.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
830,CHAPTER I,"Before the days of extradition, kidnapping was a[Pg 256]practice more or less common to all governments.
Eighteenth century history, particularly that of France,
is full of such instances.[38]Breteuil was, therefore,
merely following precedent when he ordered Barthélemy,
the French Ambassador in London, to inform
Cagliostro that “His Most Christian Majesty gave
him permission to return to his dominions.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
831,CHAPTER I,"This permission, was, accordingly, duly conveyed
to Cagliostro, with the request that he would call at a
certain hour on the following day at the Embassy when
the ambassador would give him any further information
on the subject he desired. It is exceedingly unlikely
that Barthélemy intended to forcibly detain him when
he called, but rather to gull him by false pretences—a
not difficult proceeding in the case of one so notoriously
vain as Cagliostro—into returning to France. Be this
as it may, on calling on the ambassador at the
appointed hour he prudently invited Lord George
Gordon and one Bergeret de Frouville, an admirer
who had followed him from France, to accompany him.
This they not only did, but insisted in being present
throughout the interview.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
832,CHAPTER I,"Nettled by this veiled suggestion of treachery,
Barthélemy received his visitor in a manner which
served to confirm this impression. Producing a letter[Pg 257]from the Baron de Breteuil he informed Cagliostro
that he was authorized to give him permission to return
to France. But Cagliostro, having taken no steps to
obtain this permission was naturally suspicious of the
source from which it emanated.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
833,CHAPTER I,"“How is it possible,” he asked, “that a simple
letter of the Baron de Breteuil should be able to revoke
thelettre de cachetsigned by the King himself, by
which I was exiled? I tell you, sir, I can recognize
neither M. de Breteuil nor his orders.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
834,CHAPTER I,"He then begged Barthélemy to let him have the
letter or a copy of it. The ambassador, however, for
some inexplicable reason saw fit to refuse the request,
whereupon the interview ended.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
